mouse_id,sex,treatment,cell_type,cell_id,branch_id,multibranch_id,soma_depth,fov,day_-3,day_-1,day_1,day_3,day_5,day_7,day_35,day_65
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV1-3,0.270709584,0.297475445,0.265871337,0.299371977,0.290920262,0.29314922,NA,NA
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV2-1,0.50542757,0.606788753,0.548235194,0.59201023,0.471426137,0.511098504,NA,NA
pons_04-1,f,saline,pt,NA,NA,NA,NA,FOV3-1,0.355766802,0.354317805,0.369072806,0.39894961,0.372105484,0.354355786,0.46242518,NA
pons_04-1,f,saline,pt,cell1,cell1_1,cell1_1,NA,FOV4-1,0.447834337,0.583406145,0.520607014,0.390033855,0.433640375,0.469038752,0.505913771,0.439287534
pons_04-1,f,saline,pt,cell1,cell1_2,cell1_2,NA,FOV4-2,0.551773455,0.448242051,0.443669994,0.514884157,0.567380393,0.413341238,0.538752465,0.435028967
pons_04-1,f,saline,pt,cell2,cell2_1,cell2_1,NA,FOV5-1,0.534839759,0.506254929,0.541763709,0.570625748,0.553293846,0.536343851,0.462412243,0.450318093
pons_04-1,f,saline,pt,cell2,cell2_2,cell2_2,NA,FOV6-1,0.451306463,0.481371607,0.44403214,0.47720234,0.452561148,0.553640115,0.517520841,0.534893606
pons_04-1,f,saline,pt,cell3,cell3_1,NA,NA,FOV7-1,0.480603792,0.508326386,0.549217956,0.530763025,0.358856396,0.324532928,0.383640217,0.568575447
pons_04-1,f,saline,pt,cell4,cell4_1,NA,NA,FOV9-1,0.315196904,0.308964714,0.378914184,0.383097728,0.422590565,0.385012243,0.413085445,0.41599645
pons_05-2,f,saline,pt,cell1,cell1_1,cell1_1,NA,FOV1-1,0.47984822,0.471508894,0.441753023,0.400515864,0.441045778,0.509209046,0.546013663,0.534018016
pons_05-2,f,saline,pt,cell1,cell1_2,cell1_2,NA,FOV1-2,0.438386527,0.218359301,0.368004578,0.30061962,0.292443836,0.383798583,NA,NA
pons_05-2,f,saline,pt,cell1,cell1_3,cell1_3,NA,FOV2-1,0.421617155,0.363081575,0.37506845,0.474843174,0.464536564,0.459058351,0.332499621,NA
pons_05-2,f,saline,pt,cell2,cell2_1,cell2_1,NA,FOV3-1,0.455665089,0.330754915,0.410909074,0.38020838,0.346046805,0.359398004,0.351327501,0.403035304
pons_05-2,f,saline,pt,cell2,cell2_2,cell2_2,NA,FOV4-1,0.549823812,0.513470754,0.49472989,0.564341163,0.518664603,0.495842976,0.519739079,0.444633308
pons_05-2,f,saline,pt,NA,NA,NA,NA,FOV4-2,0.550658266,0.658973,0.511817875,0.615761213,0.528362034,0.543476292,0.361762434,0.442897257
pons_05-2,f,saline,pt,cell1,cell1_4,cell1_4,NA,FOV5-1,0.499262755,0.644105788,0.466260243,0.517463234,0.410408908,0.474832681,0.504135592,0.348858709
pons_05-2,f,saline,pt,cell3,cell3_1,cell3_1,NA,FOV6-1,0.483377299,0.394642076,0.392922162,0.491152703,0.458191349,0.393200178,0.427009445,0.407116395
pons_05-2,f,saline,pt,cell3,cell3_2,cell3_2,NA,FOV6-2,0.509140849,0.486014921,0.414247859,0.406000603,0.341930609,0.342515166,0.529203346,0.498904579
pons_05-2,f,saline,pt,cell4,cell4_1,cell4_1,NA,FOV7-1,0.493348788,0.45757978,0.468042634,0.382505043,0.418000287,0.499452072,0.446148932,0.478119956
pons_05-2,f,saline,pt,cell4,cell4_2,cell4_2,NA,FOV8-1,0.499665224,0.408396635,0.331078809,0.328476264,0.402003586,0.410202558,0.450011588,0.407357197
pons_05-2,f,saline,pt,cell4,cell4_3,cell4_3,NA,FOV8-2,0.585353718,0.61266295,0.632430621,0.476274566,0.584319067,0.637863742,0.607513576,0.400371224
pons_05-2,f,saline,pt,cell2,cell2_3,cell2_3,NA,FOV9-1,0.680935585,0.676391441,0.573414223,0.621933737,0.621777766,0.523609555,0.534018016,0.559998835
pons_05-2,f,saline,pt,cell2,cell2_4,cell2_4,NA,FOV9-2,0.568053119,0.494483216,0.468924695,0.433602456,0.492675233,0.388550203,0.59086495,0.584230987
pons_05-2,f,saline,pt,cell2,cell2_5,cell2_5,NA,FOV10-1,0.600178853,0.628413927,0.548368576,0.581185852,0.518747253,0.4926165,0.613204438,0.506041874
pons_05-2,f,saline,pt,cell3,cell3_3,cell3_3,NA,FOV11-1,0.393395983,0.284197483,0.418957623,0.346127631,0.263031916,0.285321357,0.276495912,0.293671957
pons_05-2,f,saline,pt,cell2,cell2_6,cell2_6,NA,FOV12-1,0.508613626,0.419040407,0.518752149,0.514599179,0.48671748,0.535074108,0.524361577,0.447830485
pons_05-2,f,saline,pt,cell2,cell2_7,cell2_7,NA,FOV13-1,0.586085929,0.593806205,0.590037802,0.484662374,0.508934666,0.483339606,0.488082847,0.584382191
pons_05-2,f,saline,pt,cell2,cell2_8,cell2_8,NA,FOV14-1,0.576322372,0.507567192,0.590506234,0.54958006,0.60000456,0.488010795,0.480561873,NA
pons_05-2,f,saline,pt,cell2,cell2_9,cell2_9,NA,FOV14-2,0.573405713,0.60241775,0.665773051,0.661568668,0.654351766,0.626201088,0.52231795,0.562703732
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV1-1,0.3078176,0.256819851,0.21753166,0.293571702,0.300369884,0.313217324,0.248904612,0.293125454
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV2-1,0.385865291,0.545303419,0.513685311,0.520994594,0.480965245,0.441595662,0.480234295,0.322103609
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV3-1,0.609859157,0.415424892,0.491104059,0.521797069,0.406156026,0.47240226,0.484125524,0.327564915
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV4-1,0.357983528,0.34209392,0.309202325,0.308971131,0.41477856,0.311416045,0.293274053,0.355941916
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV7-1,0.437516839,0.493588288,0.403231949,0.47145963,0.479048801,0.506616857,0.331568798,0.327573571
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV8-1,0.633954609,0.519777535,0.471917933,0.529773257,0.541734634,0.545469091,0.442778613,0.376194822
