mouse_id,sex,treatment,cell_type,cell_id,branch_id,multibranch_id,soma_depth,fov,day_-3,day_-1,day_1,day_3,day_5,day_7,day_35,day_65
pons_05-2,f,saline,pt,cell3,cell3_3,cell3_3,NA,FOV11-1,1.476845333,1.2562,1.35232625,1.465030769,1.460228,1.23662,1.388112,1.4476
pons_05-2,f,saline,pt,cell2,cell2_6,cell2_6,NA,FOV12-1,1.432277,1.419828235,1.391615238,1.400488571,1.376012,1.34057,1.19548,1.261088889
pons_05-2,f,saline,pt,cell2,cell2_7,cell2_7,NA,FOV13-1,1.501072222,1.521911111,1.497307778,1.552994667,1.65119625,1.533312,1.58857875,1.387332222
pons_05-2,f,saline,pt,cell2,cell2_8,cell2_8,NA,FOV14-1,1.115082222,1.2466025,1.152188889,1.042751111,1.126752,1.2393425,0.9876625,NA
pons_05-2,f,saline,pt,cell2,cell2_9,cell2_9,NA,FOV14-2,1.319042353,1.396482353,1.32858,1.200992222,1.253099048,1.316883333,1.177894667,1.153485882
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV1-1,1.240077143,1.235813333,1.332452,1.298848571,1.195825714,1.441282857,1.30196,1.35762
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV2-1,1.394646,1.318381429,1.526328571,1.62866,1.48346,1.411465,1.414210769,1.330193333
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV3-1,1.307491429,1.288892,1.324345,1.266218462,1.457324,1.19834,1.23882,1.283205
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV4-1,1.369161538,1.428544615,1.278163333,1.373753333,1.30075,1.503223333,1.32132,1.580605714
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV7-1,1.280562105,1.335724762,1.125568889,1.266581905,1.27435,1.245142609,1.368268,1.377948
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV8-1,1.30592,1.327773333,1.3603425,1.338502,1.304648889,1.356544444,1.4111625,1.341025714
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV9-1,1.19427,1.04181,1.097228,1.089,1.266144,1.211882222,0.990385,1.1794475
pons_06-2,f,saline,pt,NA,NA,NA,NA,FOV11-1,1.408641667,1.353710769,1.307318571,1.310336923,1.345333846,1.379772308,1.107015556,1.72546
pons_06-4,f,saline,pt,cell1,cell1_1,cell1_1,600+,FOV1-1,1.085612,1.30416,1.184935714,1.46047,1.183752308,1.16810375,1.24146,1.227312308
pons_06-4,f,saline,pt,cell2,cell2_1,cell2_1,600+,FOV3-1,1.2846328,1.17796381,1.148218824,1.140838947,1.163482222,1.202014,1.352511111,1.080664444
pons_06-4,f,saline,pt,cell3,cell3_1,NA,600+,FOV3-2,1.6259375,1.448773333,1.417582222,1.308144444,1.455025,1.4278,1.260336,1.512768889
pons_06-4,f,saline,pt,cell2,cell2_2,cell2_2,600+,FOV5-1,1.332344444,1.118887,1.237657143,1.257763158,1.347267778,1.377498571,1.289134,1.195307143
pons_06-4,f,saline,pt,cell1,cell1_2,cell1_2,600+,FOV6-1,1.44474,1.5488,1.293248,1.324546667,1.4762,1.350628889,1.14554,1.059355
pons_06-4,f,saline,pt,cell1,cell1_3,cell1_3,600+,FOV6-2,1.687546667,1.61128,1.4949,1.52504,1.64758,1.325958333,1.511774,1.907565
pons_06-4,f,saline,pt,cell1,cell1_4,cell1_4,600+,FOV7-1,1.242733684,1.375097778,1.400104444,1.237426667,1.52293625,1.239443333,1.3518725,1.471682667
pons_06-4,f,saline,pt,cell1,cell1_5,cell1_5,600+,FOV7-2,1.635113333,1.64164,1.652115385,1.54517,1.50524,1.568765,1.24124,1.215445
pons_06-4,f,saline,pt,cell4,cell4_1,cell4_1,520,FOV8-1,1.50887,1.278405333,1.309738571,1.625635,1.516533333,1.51008,1.37962,1.535732
pons_06-4,f,saline,pt,cell4,cell4_2,cell4_2,520,FOV9-1,1.3040775,1.327090769,1.310833333,1.349322857,1.365606,1.2474,1.083192,1.084428889
pons_06-4,f,saline,pt,cell2,cell2_3,cell2_3,600,FOV14-1,1.25598,1.295591579,1.30634625,1.28698625,1.29712,1.2947,1.043711429,1.150781176
pons_07-2,m,saline,pt,cell1,cell1_1,NA,NA,FOV2-1,1.310823529,1.4736,1.176423529,1.137066667,1.046021053,1.218635294,1.111384615,1.172307692
pons_07-2,m,saline,pt,cell2,cell2_1,NA,490,FOV4-1,1.346976,1.3395,1.294971429,1.387930435,1.3446,1.319,1.357344,1.34844
pons_07-2,m,saline,pt,cell3,cell3_1,NA,500+,FOV5-1,1.159542857,1.392553846,1.362092308,1.512,1.52624,1.42995,1.6608,1.3784
pons_07-2,m,saline,pt,cell4,cell4_1,NA,600+,FOV5-2,1.167272727,1.4946,1.401333333,1.4232,1.356,1.3092,1.31376,1.501371429
pons_07-2,m,saline,pt,cell5,cell5_1,NA,600,FOV9-1,1.257085714,1.394030769,1.272,1.249,1.238181818,1.3648,1.5024,1.22664
pons_07-2,m,saline,pt,cell6,cell6_1,NA,510,FOV10-1,1.419709091,1.247261538,1.349,1.183854545,1.4178,1.3882,1.19928,1.0414
pons_07-2,m,saline,pt,cell7,cell7_1,NA,620,FOV12-1,1.266133333,1.38696,1.5072,1.48704,1.3944,1.433890909,1.259733333,1.49424
pons_07-3,m,saline,pt,cell1,cell1_1,NA,500+,FOV4-1,1.4976,1.481684211,1.476114286,1.3817,1.49196,1.392730435,1.40916,1.584
pons_07-3,m,saline,pt,NA,NA,NA,NA,FOV7-1,1.4937,1.517866667,1.6764,1.7343,1.7934,1.654933333,NA,NA
pons_07-3,m,saline,pt,cell2,cell2_1,NA,500+,FOV8-1,1.360145455,1.241236364,1.305818182,1.383927273,1.41408,1.4114,1.3224,1.461257143
pons_07-3,m,saline,pt,cell3,cell3_1,NA,530+,FOV10-1,1.3442,1.4832,1.482092308,1.543714286,1.5838,1.6308,1.3376,1.3856
pons_07-3,m,saline,pt,NA,NA,NA,NA,FOV12-1,1.5435,1.596685714,1.4958,1.5036,1.3496,1.55376,1.4832,1.52496
pons_07-3,m,saline,pt,cell4,cell4_1,NA,600,FOV12-2,1.266933333,1.26,1.2687,1.48032,1.373866667,1.502057143,1.2825,1.2288
pons_07-3,m,saline,pt,NA,NA,NA,NA,FOV13-1,1.452,1.680654545,1.601723077,1.546472727,1.568492308,1.506,1.537527273,1.474523077
pons_07-3,m,saline,pt,cell5,cell5_1,NA,600+,FOV13-2,1.2657,1.4308,1.3065,1.3472,1.512685714,1.377942857,1.2672,1.067657143
pons_07-3,m,saline,pt,NA,NA,NA,NA,FOV14-1,1.39896,1.20384,1.428,1.4608,1.38336,1.233381818,1.413818182,1.547127273
pons_07-3,m,saline,pt,cell6,cell6_1,NA,520,FOV15-1,1.236564706,1.302917647,1.370742857,1.30208,1.361314286,1.551490909,1.551085714,1.32528
pons_09-3,m,saline,pt,NA,NA,NA,NA,Fov1-1,1.01832,1.08912,0.982628571,1.007657143,0.9183,1.0581,0.9704,1.5282
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV3-1,1.3392,1.13,1.1938,1.22664,1.18656,1.107272727,1.08768,1.0389
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV4-1,1.210707692,1.27056,1.3756,1.39368,1.51056,1.398092308,1.1964,0.838
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV7-1,1.122981818,1.092,1.042472727,1.1184,1.256533333,1.2231,1.1744,1.1061
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV11-1,1.136057143,1.080923077,1.224184615,1.164553846,1.229672727,1.246909091,1.14128,1.0932
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV12-1,1.43712,1.339384615,1.4326,1.34376,1.223828571,1.354523077,1.190133333,1.6386
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV13-1,1.613333333,1.619733333,1.54968,1.40112,1.7016,1.6599,1.6824,1.381066667
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV14-1,1.417,1.2984,1.4676,1.385018182,1.250836364,1.38,1.465371429,1.328571429
pons_11-3,m,saline,pt,NA,NA,NA,NA,FOV2,1.462472727,1.3478,1.278933333,1.270909091,1.260654545,1.2032,1.275323077,NA
pons_11-3,m,saline,pt,cell1,cell1_1,cell1_1,NA,FOV3,1.307576471,1.298933333,1.188,1.289466667,1.402533333,1.330447059,1.247011765,NA
pons_11-3,m,saline,pt,cell1,cell1_2,cell1_2,NA,FOV4,1.284,1.386545455,1.284,1.206666667,1.132266667,1.33224,1.544,NA
